Unnamed: 0,clusters,silhouette_score,method,linkage,return_mode,window_size,df_mode,inertia,entropy,silhouette_norm,entropy_norm_clusters,ari_mean,nmi_mean,ari_norm,nmi_norm,stability_score,renormalized_silhouette,renormalized_inertia,renormalized_stability,final_score,exchange_v_measure,sector_v_measure,market_v_measure,region_v_measure
21,5,0.1583679485909457,kshape,not_applicable,geometric,1,full,0.2055304480120889,2.1837,0.9992736941775928,0.9404683998648684,0.8028011476726098,0.7948099724752565,0.9472641149891972,0.9409686640622903,0.9441163895257437,0.9984653618728692,0.37793549089114475,0.05588361047425627,0.4774281544127567,0.5621953834470941,0.24096899337613487,0.6075505533934825,0.5729660498087504
22,6,0.1479958914282822,kshape,not_applicable,geometric,1,full,0.1955946757661963,2.4013,0.9742691682249404,0.9289496460123048,0.6640537314770993,0.6663886777020132,0.7767904352334798,0.7835521698573312,0.7801713025454056,0.9456323847798431,0.41427005173658005,0.21982869745459444,0.5265770446570058,0.5735796458657689,0.27562107212049153,0.6063141216116649,0.5504709411508323
25,9,0.1569849014901252,kshape,not_applicable,geometric,1,full,0.172015467377678,2.8237,0.9959395014920092,0.8907781725798622,0.8457225405616318,0.8429680808844334,1.0,1.0,1.0,0.9914204242437883,0.5004978919765763,0.0,0.4973061054067882,0.5843632485771665,0.3077211384020776,0.6031708559708456,0.5293401457752237
26,10,0.1334239540330476,kshape,not_applicable,geometric,1,full,0.1667120198635153,3.0231,0.9391397449036748,0.9100437798917816,0.6377535778096268,0.7220543820531189,0.7444764354720923,0.851786180749943,0.7981313081110176,0.8714061418533399,0.5198923015529008,0.20186869188898238,0.5310557117650743,0.588119312973298,0.3299951227862618,0.6027922998045575,0.49827644834463036
20,4,0.139017912983354,kshape,not_applicable,geometric,1,full,0.2330429069931536,1.9199,0.9526254295231656,0.95995,0.6833411430201464,0.6727237698256072,0.8004881451358608,0.7913176108951473,0.795902878015504,0.8999005379452498,0.2773239742303949,0.20409712198449603,0.460440544720047,0.5413436580161962,0.19479443617379547,0.5897597804829195,0.5585748962212915
23,7,0.1586692254686537,kshape,not_applicable,geometric,1,full,0.1884694621534645,2.5551,1.0,0.9101449837797074,0.6541609614909422,0.7311990336936111,0.7646355645428378,0.8629955288920381,0.8138155467174379,1.0,0.4403265575764308,0.18618445328256206,0.5421703369529977,0.5405251508624982,0.2976471962946707,0.5686328685405719,0.5049040864394814
19,3,0.1332211922242039,kshape,not_applicable,geometric,1,full,0.257678904434037,1.5071,0.9386509351302684,0.9508742316075436,0.7830823773396345,0.7289498495598619,0.9230364109274263,0.860238519769981,0.8916374653487036,0.8703733178113993,0.18723151580333985,0.10836253465129642,0.3886557894220118,0.4953462511195831,0.15085964127189802,0.5513192064366914,0.5349772999442848
24,8,0.1357401422256559,kshape,not_applicable,geometric,1,full,0.1864563254043562,2.73,0.9447235154966273,0.91,0.5859504846931176,0.6914775028065552,0.6808279427761603,0.8143055966830918,0.747566769729626,0.8832042948912651,0.44768848555650265,0.252433230270374,0.5277753369060473,0.5313089487979302,0.2991089471495458,0.5240314170424436,0.4482551803309226
12,5,0.1352193775601204,kshape,not_applicable,geometric,1,3day,0.2100588079868043,2.0387,0.9434680776032188,0.8780202989442265,0.7652287829225157,0.7395192702825468,0.901100377662031,0.873194324014753,0.887147350838392,0.8805516342653541,0.3613755328970041,0.11285264916160798,0.4515932721079887,0.4655081929442725,0.2359062107129082,0.4958553905834731,0.4118703410437453
13,6,0.1464681270344485,kshape,not_applicable,geometric,1,3day,0.1970372640150795,2.4655,0.9705860970813812,0.9537855962367624,0.5509269124185139,0.5933924835898259,0.637795809944016,0.6940747589050837,0.6659352844245499,0.9378502891013201,0.4089945875646205,0.33406471557545014,0.560303197413797,0.4666907463260897,0.2759183737184846,0.4853729713253011,0.41457945936186735
17,10,0.1217140042769175,kshape,not_applicable,geometric,1,3day,0.1651383556262135,3.0539,0.9109098828821452,0.9193155037582322,0.5644631453073901,0.6888001988974578,0.6544272651009571,0.8110238061043913,0.7327255356026742,0.8117582342566529,0.5256471032497859,0.26727446439732583,0.5348932673012549,0.4908974275363464,0.3674104781145814,0.47509713667568376,0.3649642800800618
11,4,0.1310846668802215,kshape,not_applicable,geometric,1,3day,0.2299257253401344,1.8671,0.933500288293842,0.93355,0.5115342598260417,0.5213711706055024,0.5893955540912181,0.6057923395598427,0.5975939468255305,0.8594903277943733,0.2887233323914803,0.40240605317446954,0.5168732377867744,0.44497747768866786,0.22367958885711822,0.46717599432088935,0.3922519091014814
14,7,0.1386319843704558,kshape,not_applicable,geometric,1,3day,0.1856246754027296,2.539,0.9516950488025672,0.9044100480672684,0.540173701976566,0.6124602338077292,0.624583748750434,0.7174476613273661,0.6710157050389001,0.8979347025044087,0.45072978288482046,0.32898429496109993,0.5592162601167764,0.47640873915933557,0.29597644185853444,0.4630997825438654,0.37628892968044636
16,9,0.112755031654804,kshape,not_applicable,geometric,1,3day,0.1756129621104085,2.8676,0.8893119626310757,0.9046270806707556,0.5333278113130482,0.630370702409862,0.6161724629433478,0.7394019889324105,0.6777872259378792,0.7661231989017552,0.48734205587017154,0.3222127740621208,0.5252260096113491,0.46951289198668533,0.3384722517782601,0.46220669416780596,0.36674909939477374
15,8,0.1107960362663125,kshape,not_applicable,geometric,1,3day,0.1816290651615207,2.722,0.8845892976607177,0.9073333333333332,0.5458280130495642,0.6180667291605428,0.6315309859785438,0.724320001656707,0.6779254938176253,0.7561445074172843,0.4653415050369527,0.32207450618237465,0.5145201728788705,0.471518765037973,0.32957420320755704,0.45520096760793505,0.35223961163878004
8,10,0.104327691522854,kshape,not_applicable,geometric,1,weekly,0.1500360259160125,3.1504,0.8689956799750456,0.9483648983398064,0.5139792302485233,0.6155276260210403,0.5923995963735409,0.7212076150750965,0.6568036057243187,0.7231961824802493,0.5808754744506223,0.34319639427568127,0.5490893504021842,0.4510132576360056,0.3174223751304416,0.437156450636977,0.3305423578471624
5,7,0.1233200082331038,kshape,not_applicable,geometric,1,weekly,0.1763107666679013,2.6758,0.9147815707231144,0.9531391912636458,0.505862033656646,0.5625403243397538,0.5824263052646959,0.6562567416021517,0.6193415234334239,0.8199388650512782,0.48479022381072334,0.38065847656657614,0.5617958551428592,0.43896119731321387,0.29234112838270476,0.4333016703690051,0.35271279048346943
3,5,0.113882310728465,kshape,not_applicable,geometric,1,weekly,0.1998319324446475,2.217,0.89202956034686,0.9548099292487126,0.4868171464245457,0.4634904465878786,0.5590265757705342,0.5348431977295309,0.5469348867500325,0.7718653104753945,0.3987746421407574,0.45306511324996745,0.5412350219553731,0.40835388967831054,0.24127885239936545,0.4226978441652111,0.34474173059847146
6,8,0.1194384769581376,kshape,not_applicable,geometric,1,weekly,0.1708660405237149,2.8247,0.9054241358402544,0.9415666666666668,0.4431896536610903,0.5348380384824367,0.5054231326662524,0.6222997819809111,0.5638614573235817,0.8001671987636725,0.5047012813990709,0.4361385426764183,0.5803356742797204,0.4227624081115391,0.31020741154855375,0.4199047226425634,0.3320268932160855
10,3,0.1005365906753624,kshape,not_applicable,geometric,1,3day,0.265990075228358,1.5335,0.859856251022469,0.96753077710183,0.4477607897426191,0.4146484380592009,0.5110395139283312,0.4749735494279077,0.4930065316781195,0.7038851488934039,0.15683803118538286,0.5069934683218805,0.4559055494668891,0.37027848547423764,0.1612773272548567,0.41304435555304503,0.3932609210653651
7,9,0.1111516968811996,kshape,not_applicable,geometric,1,weekly,0.1580141871290165,2.9792,0.8854467095449572,0.9398329609200432,0.4314219100898669,0.5491487655940213,0.4909645531552556,0.6398416117483747,0.5654030824518151,0.7579561643359196,0.5516997871608476,0.43459691754818486,0.581417623014984,0.424442390455372,0.3083089550119137,0.41020499171679237,0.3047288227708379
4,6,0.1199665389741515,kshape,not_applicable,geometric,1,weekly,0.1885652495840846,2.4359,0.9066971658840496,0.94233475314262,0.3753293633615273,0.4372094953366049,0.42204577174764196,0.5026284842923877,0.4623371280200148,0.8028570304873337,0.4399762683246282,0.5376628719799852,0.5934987235973157,0.41378656759463517,0.29487878399723033,0.4091255222738735,0.3049431952737629
44,10,0.1204315453787678,kshape,not_applicable,geometric,7,3day,0.1258579513400995,3.216,0.9078181840707052,0.9681124660553636,0.2153807196685097,0.3942765429591027,0.22552294912539916,0.45000204985977854,0.33776249949258885,0.8052256708002352,0.669293334689634,0.6622375005074111,0.7122521686657602,0.37680087284828734,0.3321745223360575,0.36360600061583265,0.23662585183849444
107,10,0.1225884217304135,kshape,not_applicable,geometric,14,full,0.1235600655037236,3.1888,0.9130178922737726,0.9599244501733032,0.2294133856853261,0.407973886166091,0.2427643528089014,0.4667920047607429,0.35477817878482215,0.8162123243726036,0.6776965740827451,0.6452218212151779,0.7130435732235089,0.37361395514375434,0.3477702488944725,0.3604732255518904,0.24521712824763897
77,7,0.1232414036194546,kshape,not_applicable,geometric,10,full,0.1544690788453507,2.6741,0.9145920739751534,0.952533639045562,0.3761987224024854,0.4564873320536042,0.42311392017739147,0.5262589069353303,0.4746864135563609,0.8195384704441908,0.5646640489664421,0.5253135864436391,0.6365053686180907,0.3600772020866066,0.31416436163318917,0.35802178932297846,0.2579216966392685
2,4,0.1058271825658399,kshape,not_applicable,geometric,1,weekly,0.2191129980559986,1.9711,0.8726105908950392,0.98555,0.3616378955924633,0.3540050495058691,0.40522358539023823,0.40063798351081653,0.4029307844505274,0.7308342599303477,0.32826486853860193,0.5970692155494726,0.5520561146728074,0.34016303163634953,0.2357062901603581,0.35059175694176414,0.25950598404214864
53,10,0.1147585444252749,kshape,not_applicable,geometric,7,full,0.1413474289492668,3.0424,0.8941419482626671,0.9158536588080964,0.4065484162326516,0.5660115320325101,0.4604034361089698,0.6605116850413674,0.5604575605751686,0.7763286521351707,0.6126491853748228,0.4395424394248314,0.609506758978275,0.3745441710377834,0.35866555154392776,0.34875596118614755,0.22613460406323038
42,8,0.1188454318994872,kshape,not_applicable,geometric,7,3day,0.1423522965993541,2.8535,0.9039944473678948,0.9511666666666666,0.2770724700142974,0.3862297856821851,0.3013212593238256,0.44013848071817124,0.37072987002099844,0.7971463577186004,0.6089744408386042,0.6292701299790016,0.6784636428454021,0.3541888335007403,0.3243019896338771,0.3487502749540442,0.24056599409829293
43,9,0.118517257551598,kshape,not_applicable,geometric,7,3day,0.1299933292793867,3.0734,0.9032032982380646,0.9695497523132588,0.2487444866824361,0.3798864618928591,0.2665157422838817,0.4323629494537827,0.3494393458688322,0.795474709796435,0.6541704899187087,0.6505606541311678,0.7000686179487706,0.3585557798902363,0.3067866664245715,0.3407606699627113,0.23236234874142425
41,7,0.1100605768333072,kshape,not_applicable,geometric,7,3day,0.1532328194575641,2.6934,0.8828162825113313,0.9594084377567468,0.2848579119266655,0.3821006992727214,0.3108869360601446,0.43507712147868677,0.37298202876941566,0.7523982388837196,0.5691849800862997,0.6270179712305843,0.6495337300668679,0.33462321471736944,0.3217789643995609,0.33926191546974427,0.2487349508615493
71,10,0.1093863404648765,kshape,not_applicable,geometric,10,3day,0.1164645159166391,3.2651,0.8811908613910799,0.982893038842465,0.2576782203070593,0.4277545638652551,0.27749228142750704,0.49103880076057105,0.38426554109403904,0.7489638271706014,0.703644600247526,0.615734458905961,0.6894476287746961,0.33516740228990455,0.29284543568576044,0.33892834290258717,0.23354082917811667
49,6,0.1214512966721082,kshape,not_applicable,geometric,7,full,0.1717841506730376,2.4047,0.9102765582658808,0.9302649455569022,0.4150237168348523,0.4747073460572837,0.47081671601219405,0.5485926696799656,0.5097046928460798,0.8104200595195317,0.5013438041685347,0.4902953071539202,0.6006863902806622,0.3253255016293622,0.32644632810088153,0.32887484925478533,0.2346527499488992
106,9,0.1224717555974922,kshape,not_applicable,geometric,14,full,0.1327059275556291,3.0321,0.912736638391088,0.956521052902008,0.2494427474134482,0.4014238200421322,0.2673736687196203,0.4587630524918464,0.36306836060573333,0.8156180527607628,0.6442506704343101,0.6369316393942667,0.6989334541964465,0.3337245755334489,0.35099476920415396,0.32879796755624885,0.21650972711675642
51,8,0.1169562385083475,kshape,not_applicable,geometric,7,full,0.1548348090254877,2.756,0.8994400581626002,0.9186666666666666,0.3814576187949005,0.4922575607646058,0.42957532640787427,0.5701054045939774,0.4998403655009258,0.7875232222505784,0.563326594246836,0.5001596344990742,0.6170031503321628,0.3574473127388806,0.362514169379394,0.32503172868233104,0.17480585728697207
80,10,0.1241887976849979,kshape,not_applicable,geometric,10,full,0.136730649087175,3.1101,0.9168760123615076,0.936233389514548,0.3144139298880098,0.4915081106691852,0.34720129260064125,0.5691867422583344,0.45819401742948784,0.82436428736536,0.6295324899290815,0.5418059825705122,0.6652342532883179,0.3316708307434807,0.38943277803569065,0.32380206086482893,0.20665160604203361
105,8,0.127259925738899,kshape,not_applicable,geometric,14,full,0.1369807354639513,2.8707,0.9242797607137744,0.9569,0.2596810190266947,0.35853362556643,0.279953044135082,0.40618902991984657,0.3430710370274643,0.8400079379523995,0.6286179381007272,0.6569289629725357,0.7085182796752209,0.33860762530573685,0.3636973425721997,0.32295498894981156,0.2339876322794494
47,4,0.1102308110943882,kshape,not_applicable,geometric,7,full,0.2019668762171099,1.9096,0.8832266762193945,0.9548,0.4717765377333812,0.4633703137350173,0.5405467512112383,0.5346959410571102,0.5376213461341742,0.7532653747541733,0.3909672727202087,0.4623786538658258,0.535537100446736,0.30812522363397515,0.22347869642768006,0.3215914861293673,0.21330103153979302
65,4,0.0786853362092191,kshape,not_applicable,geometric,10,3day,0.1741482962109797,1.9322,0.8071781515068293,0.9661,0.246691210410898,0.2592888659827578,0.26399295972574766,0.2845366034320029,0.27426478157887524,0.5925796664265901,0.49269825676970713,0.7257352184211248,0.6036710472058073,0.30731019941483223,0.13098582361657127,0.3196373662779074,0.22303376352375576
50,7,0.1244400055939808,kshape,not_applicable,geometric,7,full,0.1603040901193937,2.6429,0.9174816139872184,0.9414199748077918,0.4038272497525296,0.5136998748942777,0.457060042222336,0.5963890043964432,0.5267245233093896,0.8256438851821419,0.5433257405870243,0.47327547669061043,0.6140817008199255,0.32964597671877005,0.345280646644074,0.3175326120802524,0.21582183773284158
78,8,0.1157447637058952,kshape,not_applicable,geometric,10,full,0.1490427425482406,2.8443,0.8965194848699706,0.9481,0.3898870963450798,0.4805382678662375,0.4399323052677356,0.5557401078892553,0.4978362065784955,0.7813522361594927,0.5845078559172956,0.5021637934215045,0.622674628499431,0.3299722759449302,0.37773724625278315,0.3173517536234906,0.21343769022866982
37,3,0.0811453233798555,kshape,not_applicable,geometric,7,3day,0.2120188112117772,1.526,0.8131085867220141,0.962798803950044,0.2600623675265345,0.2376224736408885,0.2804215925507541,0.2579783326206978,0.269199962585726,0.605110299819474,0.3542079112293004,0.730800037414274,0.5633727494876828,0.29043981825117743,0.1616886053160024,0.31616979771415454,0.24243364472017528
79,9,0.1132762654474763,kshape,not_applicable,geometric,10,full,0.1416877360437706,3.0255,0.8905685314767613,0.9544389847152224,0.3801505343520246,0.5000535445535851,0.4279693614044286,0.5796615801418625,0.5038154707731456,0.7687782491580819,0.6114047014509393,0.4961845292268544,0.6254558266119585,0.33622912823733797,0.36860920130754665,0.3161382022536973,0.21798679380128816
48,5,0.1191842694324687,kshape,not_applicable,geometric,7,full,0.1812851204209891,2.1949,0.9048113028628362,0.9452919773152904,0.5389778590991934,0.5415105960172334,0.6231144620328486,0.6304788819998234,0.626796672016336,0.7988723215594777,0.46659929162797276,0.37320332798366396,0.5462249803903715,0.31504463094713503,0.29031550804613176,0.3142212146634667,0.21537448761427627
18,2,0.0940349290254008,kshape,not_applicable,geometric,1,full,0.3088778085900214,0.998,0.844182314318086,0.998,0.5882831883146942,0.5144174688427814,0.6836940471048296,0.5972686180449085,0.6404813325748691,0.6707671149651356,0.0,0.35951866742513094,0.3434285941300888,0.27943842461785384,0.1306151662065466,0.313354393138399,0.28187035341036676
52,9,0.1103101642803368,kshape,not_applicable,geometric,7,full,0.1470514658694356,2.993,0.8834179775944603,0.944186376219686,0.441599027563223,0.5485669178310784,0.5034687908020634,0.6391283933124043,0.5712985920572339,0.7536695824238506,0.5917898428485124,0.4287014079427661,0.591386944405043,0.33902814797303205,0.3697801254153155,0.30464344193115744,0.18192366282637262
67,6,0.0947459085409548,kshape,not_applicable,geometric,10,3day,0.1474011316818461,2.4949,0.845896314296072,0.9651590687694578,0.2155008218325775,0.2922561445745198,0.22567051409213273,0.324947295666159,0.27530890487914583,0.6743886881853539,0.5905111346190791,0.7246910951208542,0.6631969726417624,0.2978121922859419,0.26756973541080886,0.3023198021277316,0.2113945347339247
104,7,0.0970909918546283,kshape,not_applicable,geometric,14,full,0.1511547075474241,2.7471,0.8515497440504857,0.9785367637044478,0.2903289956213044,0.3925153058136034,0.31760904876862456,0.4478431573069695,0.382726103037797,0.6863340266123872,0.5767845185795274,0.6172738969622029,0.6267974807180392,0.30357679211124305,0.3209402044090033,0.29937046823671487,0.20165453637810526
70,9,0.097696540724686,kshape,not_applicable,geometric,10,3day,0.1271144155735039,3.0746,0.8530095761936657,0.9699283101654016,0.214374006948657,0.3590204396972564,0.22428603944797249,0.40678575785300936,0.3155358986504909,0.6894185593216391,0.6646985155845948,0.6844641013495091,0.6795270587519143,0.29136182312622527,0.318574018373963,0.29183621375261376,0.183488966861864
76,6,0.1067619763746175,kshape,not_applicable,geometric,10,full,0.1685483578720443,2.4376,0.8748641531040964,0.9429924029149188,0.3480826596730862,0.395601981244843,0.3885687819315785,0.45162674807353415,0.42009776500255636,0.735595893915902,0.5131769166333978,0.5799022349974436,0.6095583485155812,0.31909057671212765,0.26180123205047523,0.29175308087085655,0.17126060647146954
1,3,0.0922789419529256,kshape,not_applicable,geometric,1,weekly,0.2487250326219726,1.5558,0.8399490533904195,0.9816005106064736,0.3513815085020696,0.315037103221353,0.3926219521761487,0.3528717816413603,0.37274686690875447,0.6618225031759053,0.219975321931965,0.6272531330912455,0.5030169860663719,0.2876318001202563,0.15769806110731996,0.29060467123687556,0.2026731355501485
100,3,0.0883384817107118,kshape,not_applicable,geometric,14,full,0.2020235597592609,1.5335,0.8304495549932733,0.96753077710183,0.1701692520129274,0.169731209082026,0.16997333624076588,0.17475845173670435,0.1723658939887351,0.6417506656948824,0.3907599841914211,0.8276341060112649,0.6200482519658561,0.2660713918948233,0.15373553437585402,0.28959237657566217,0.2325253803748056
